mode,accuracy,balanced_accuracy,f1_macro,mcc,roc_auc,pr_auc,avg_ns,avg_ts,nodes,leaves,depth,train_ms,infer_ms,dataset,fold
metacog,0.94,0.5,0.4845360824742268,0.0,0.5,0.06,0.0876557428043157,0.2129641568765881,1,1,1,14101.896286010742,4.157781600952148,pc1,30
classic,0.91,0.6400709219858156,0.6297819827231592,0.2607516352400598,0.700354609929078,0.1636996336996337,0.0,0.0,81,41,21,5499.770641326904,13.000965118408203,pc1,31
metacog,0.94,0.5,0.4845360824742268,0.0,0.5,0.06,0.038777289039099,0.5532953734496091,1,1,1,14388.636112213137,5.301952362060547,pc1,31
classic,0.92,0.6267281105990783,0.6453900709219859,0.2967198802971756,0.7235023041474655,0.2442857142857142,0.0,0.0,85,43,21,4684.062957763672,11.267423629760742,pc1,32
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.2312965644193526,0.7957022942103097,1,1,1,14530.43293952942,3.359556198120117,pc1,32
classic,0.9,0.6159754224270353,0.6159754224270353,0.2319508448540706,0.7196620583717358,0.1806202480992397,0.0,0.0,87,44,21,4853.760480880737,12.200355529785156,pc1,33
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.1318148057038131,0.933887997508684,1,1,1,14913.466215133669,4.028558731079102,pc1,33
classic,0.94,0.5714285714285714,0.609375,0.3663319999660611,0.8840245775729647,0.4462637362637362,0.0,0.0,91,46,21,6124.727249145508,13.20338249206543,pc1,34
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.2338741359813523,0.9194286927717784,1,1,1,15316.237926483154,4.110097885131836,pc1,34
classic,0.93,0.5660522273425499,0.5927865037812682,0.2407575533699548,0.7304147465437788,0.1899507389162561,0.0,0.0,59,30,21,4984.837293624878,11.809349060058594,pc1,35
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.0513457839172725,0.6658887058293084,1,1,1,14579.686880111694,3.21340560913086,pc1,35
classic,0.92,0.6927803379416283,0.6927803379416283,0.3855606758832565,0.8740399385560675,0.3722448979591836,0.0,0.0,81,41,21,5516.470432281494,9.875059127807615,pc1,36
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.1346991191066892,0.519473914113037,1,1,1,14426.448583602903,2.928972244262696,pc1,36
classic,0.94,0.7035330261136713,0.7340425531914894,0.4765501107803123,0.8809523809523809,0.5219047619047619,0.0,0.0,71,36,21,5488.625764846802,12.357473373413086,pc1,37
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.1017612899801375,0.7196020863476245,1,1,1,15717.813968658447,3.2608509063720703,pc1,37
classic,0.95,0.7089093701996928,0.7594997594997595,0.5440174088356285,0.7450076804915515,0.4921848739495798,0.0,0.0,77,39,21,5853.736162185669,11.121273040771484,pc1,38
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.1072927686180212,0.8171800781133051,1,1,1,15105.531692504885,4.260778427124023,pc1,38
classic,0.9,0.4838709677419355,0.4736842105263157,-0.0482483322304473,0.5476190476190477,0.0885714285714285,0.0,0.0,91,46,21,4900.110960006714,13.75436782836914,pc1,39
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.0272851364045133,0.9935075058453312,1,1,1,15087.12387084961,4.0225982666015625,pc1,39
classic,0.91,0.4840425531914893,0.4764397905759162,-0.0444310379233905,0.6329787234042553,0.0952173913043478,0.0,0.0,67,34,21,5702.423095703125,8.600234985351562,pc1,40
metacog,0.94,0.5,0.4845360824742268,0.0,0.5,0.06,0.1465063557556128,0.5318077985521106,1,1,1,15370.288610458374,4.08935546875,pc1,40
classic,0.9,0.4787234042553192,0.4736842105263157,-0.0515710623129396,0.7411347517730498,0.1362626262626262,0.0,0.0,61,31,21,5180.128335952759,11.859893798828123,pc1,41
metacog,0.94,0.5,0.4845360824742268,0.0,0.5,0.06,0.4980464646367701,0.9000352464562997,1,1,1,15403.881072998049,4.073143005371094,pc1,41
classic,0.92,0.6267281105990783,0.6453900709219859,0.2967198802971756,0.7665130568356375,0.2388775510204081,0.0,0.0,81,41,21,5798.945903778076,10.876893997192385,pc1,42
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.1076714039835396,0.7107821706725709,1,1,1,15459.498167037964,3.454446792602539,pc1,42
classic,0.96,0.7142857142857143,0.7894736842105263,0.6410135567759428,0.8141321044546851,0.5279365079365079,0.0,0.0,69,35,21,5235.741138458252,17.85731315612793,pc1,43
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.097923070600486,0.7837466445974444,1,1,1,15218.5320854187,4.703044891357422,pc1,43
classic,0.89,0.6105990783410138,0.6036036036036037,0.2080334113078875,0.6697388632872504,0.1692517006802721,0.0,0.0,101,51,21,5479.517221450806,9.143352508544922,pc1,44
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.2011430419858753,0.7757676429624628,1,1,1,10483.522415161133,2.209663391113281,pc1,44
classic,0.92,0.4946236559139785,0.4791666666666667,-0.0275733763415314,0.640552995391705,0.2270748299319727,0.0,0.0,75,38,21,5301.528930664063,8.68368148803711,pc1,45
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.2288513508077678,0.3390004567868642,1,1,1,10578.9053440094,3.6163330078125,pc1,45
classic,0.93,0.6321044546850998,0.6632996632996633,0.3440110085284121,0.6666666666666666,0.213469387755102,0.0,0.0,75,38,21,4834.415912628174,9.086847305297852,pc1,46
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.0906016113856672,0.264808287835911,1,1,1,10373.469591140749,4.00853157043457,pc1,46
classic,0.93,0.6321044546850998,0.6632996632996633,0.3440110085284121,0.7857142857142858,0.2648979591836735,0.0,0.0,73,37,21,5082.624197006226,11.224031448364258,pc1,47
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.1618561908102398,0.9057574081288108,1,1,1,10321.202039718628,2.153635025024414,pc1,47
classic,0.93,0.5660522273425499,0.5927865037812682,0.2407575533699548,0.6136712749615976,0.1571428571428571,0.0,0.0,77,39,21,4718.222856521606,17.006635665893555,pc1,48
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.1023991623831709,0.4040756445414959,1,1,1,10126.363039016724,3.644466400146485,pc1,48
classic,0.9,0.6159754224270353,0.6159754224270353,0.2319508448540706,0.8010752688172043,0.271984126984127,0.0,0.0,93,47,21,4894.492387771606,7.2727203369140625,pc1,49
metacog,0.93,0.5,0.4818652849740932,0.0,0.5,0.07,0.1743362759922991,0.9194764256948426,1,1,1,9923.947095870972,1.9783973693847656,pc1,49
classic,0.83,0.8275252525252526,0.8271737228835088,0.8116026789822415,0.9218703411133186,,0.0,0.0,135,68,18,2866.5759563446045,15.761852264404297,pendigits,0
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.3071799741019244,0.9936249210908772,1,1,1,7627.823114395142,4.467964172363281,pendigits,0
classic,0.83,0.8216161616161616,0.8174771463262511,0.812719278264929,0.9140819211998988,,0.0,0.0,135,68,20,3065.480232238769,11.671066284179688,pendigits,1
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.155769387667763,0.9950271535177492,1,1,1,7701.915264129639,4.224777221679688,pendigits,1
classic,0.9,0.8922222222222222,0.8943955519660189,0.889310128242422,0.9400904111493998,,0.0,0.0,123,62,16,3160.997152328491,11.20305061340332,pendigits,2
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.3071799741019244,0.994631443702136,1,1,1,7658.041000366211,4.146814346313477,pendigits,2
classic,0.89,0.8855555555555554,0.884567206592782,0.8793911151165097,0.936684432920388,,0.0,0.0,145,73,19,3405.8916568756104,11.850357055664062,pendigits,3
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0107567408804808,0.956376405947294,1,1,1,7901.336431503296,3.793001174926758,pendigits,3
classic,0.84,0.8416919191919192,0.839245247506117,0.8229665122717813,0.9173280876562508,,0.0,0.0,127,64,17,2958.765745162964,12.115001678466797,pendigits,4
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.000600321282495,0.9934271724595934,1,1,1,7636.684417724609,2.8107166290283203,pendigits,4
classic,0.86,0.861060606060606,0.8585015073916675,0.8449638757025333,0.9408296878988134,,0.0,0.0,133,67,18,2813.695192337036,11.478424072265623,pendigits,5
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0021259181426961,0.9030280496152352,1,1,1,7813.479423522949,4.29224967956543,pendigits,5
classic,0.93,0.9263888888888888,0.9287673147062028,0.9224005620683954,0.9697498628088516,,0.0,0.0,135,68,21,3198.915243148804,11.732339859008787,pendigits,6
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0174296433271988,0.9934513602842704,1,1,1,7684.176683425903,4.501819610595703,pendigits,6
classic,0.92,0.9141666666666666,0.9163602187286396,0.9119597332098044,0.9748535936597732,,0.0,0.0,139,70,17,3295.5141067504883,11.16490364074707,pendigits,7
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0255616403091697,0.9961895994071428,1,1,1,7654.630899429321,4.359245300292969,pendigits,7
classic,0.87,0.8745454545454546,0.8720267396189458,0.8561729034152854,0.9406187725657073,,0.0,0.0,141,71,21,3360.5127334594727,9.953975677490234,pendigits,8
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0366827588764849,0.99281413978885,1,1,1,7969.90704536438,4.49371337890625,pendigits,8
classic,0.86,0.8614141414141414,0.8606690969848865,0.8455722085551346,0.9233803156893045,,0.0,0.0,125,63,20,2867.5460815429688,11.078596115112305,pendigits,9
metacog,0.11,0.1,0.0198198198198198,0.0,0.5,,0.1282076843554628,0.9970505088800252,1,1,1,7946.176767349243,4.557609558105469,pendigits,9
classic,0.87,0.8677272727272728,0.8717545068786823,0.8565870534741697,0.9274615830486616,,0.0,0.0,127,64,18,3145.620822906494,12.562036514282228,pendigits,10
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.2224575240901101,0.9927012290434372,1,1,1,7509.680986404419,4.2591094970703125,pendigits,10
classic,0.85,0.849040404040404,0.8491408770706119,0.8338535237013843,0.916435562252978,,0.0,0.0,131,66,21,2801.2075424194336,11.476278305053713,pendigits,11
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0174296433271988,0.9930064161744108,1,1,1,7862.714290618896,4.5928955078125,pendigits,11
classic,0.9,0.9001515151515151,0.8995210260791093,0.8892968622480389,0.9505267803357692,,0.0,0.0,139,70,17,2956.953763961792,11.242389678955078,pendigits,12
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0159440315540061,0.9953006353430924,1,1,1,8333.621501922607,4.451990127563477,pendigits,12
classic,0.95,0.9464646464646466,0.9492342589209596,0.9460795821419932,0.9703019203019204,,0.0,0.0,133,67,18,3037.834405899048,12.757539749145508,pendigits,13
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.1870693476896668,0.993402117388033,1,1,1,7683.286428451538,5.183219909667969,pendigits,13
classic,0.85,0.8482828282828283,0.8516940886546486,0.8352328017444111,0.9274166308098892,,0.0,0.0,137,69,21,3405.3242206573486,12.223243713378906,pendigits,14
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0107567408804808,0.9936102444089506,1,1,1,7552.753925323486,4.266023635864258,pendigits,14
classic,0.88,0.8841919191919192,0.8767680069739565,0.868210237435096,0.9457122667269224,,0.0,0.0,135,68,21,3038.3200645446777,11.808633804321287,pendigits,15
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0830963705385151,0.9935196667390372,1,1,1,8154.130220413208,4.944324493408203,pendigits,15
classic,0.9,0.9000252525252526,0.8981073896863372,0.8901765379310747,0.9560273409486892,,0.0,0.0,135,68,21,3132.128953933716,12.657403945922852,pendigits,16
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0,0.9557184491803692,1,1,1,7459.057569503784,4.319429397583008,pendigits,16
classic,0.83,0.8287626262626262,0.8258464310625436,0.8128308235954622,0.9053927203550128,,0.0,0.0,141,71,20,3005.890130996704,14.902591705322266,pendigits,17
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0260139462196942,0.9941540973605254,1,1,1,7813.3368492126465,4.254341125488281,pendigits,17
classic,0.88,0.8791161616161617,0.8785608251397725,0.8678947240098834,0.9328719922399696,,0.0,0.0,131,66,18,2796.684503555298,12.215614318847656,pendigits,18
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0366827588764849,0.999594915606499,1,1,1,8102.256536483765,7.217884063720703,pendigits,18
classic,0.91,0.9105050505050504,0.911202337394288,0.9003559609684691,0.9519609878261563,,0.0,0.0,139,70,21,3193.272590637207,12.295007705688477,pendigits,19
metacog,0.11,0.1,0.0198198198198198,0.0,0.5,,0.0366827588764849,0.9941257507521958,1,1,1,7623.107671737671,4.390716552734375,pendigits,19
classic,0.87,0.8707070707070708,0.8732651374813845,0.8564593283636949,0.9389799873971224,,0.0,0.0,149,75,20,3154.895305633545,11.026382446289062,pendigits,20
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.3071799741019244,0.9936819251011308,1,1,1,7676.0876178741455,4.422187805175781,pendigits,20
classic,0.94,0.9431313131313132,0.9405353712111016,0.9338153503893216,0.9737320488500264,,0.0,0.0,137,69,18,3158.041954040528,12.269258499145508,pendigits,21
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0496196547178001,0.9933666903996248,1,1,1,8099.465131759644,4.862785339355469,pendigits,21
classic,0.84,0.8397474747474748,0.8350771089935177,0.8228552811864689,0.9107442491964964,,0.0,0.0,135,68,17,2803.957939147949,13.18812370300293,pendigits,22
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.2224575240901101,0.994111667162077,1,1,1,7617.835521697998,4.523992538452148,pendigits,22
classic,0.85,0.8468181818181819,0.8472639933166249,0.8337968679918494,0.9269268886544167,,0.0,0.0,129,65,17,2830.0366401672363,11.507511138916016,pendigits,23
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0260139462196942,0.9950720460305108,1,1,1,7709.681749343872,5.121946334838867,pendigits,23
classic,0.8,0.7977272727272727,0.8022818982665528,0.7826830553367058,0.8884349397006945,,0.0,0.0,133,67,17,2854.397773742676,11.05952262878418,pendigits,24
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0830963705385151,0.9961984248905672,1,1,1,7681.7522048950195,4.364013671875,pendigits,24
classic,0.85,0.8443939393939395,0.851336199038245,0.8340422163223129,0.9198096647964747,,0.0,0.0,129,65,21,2883.88466835022,12.846946716308594,pendigits,25
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0024956430370781,0.9536343094584964,1,1,1,7656.600475311279,4.226922988891602,pendigits,25
classic,0.91,0.9088888888888887,0.9061300309597524,0.900089007565643,0.9554015766841852,,0.0,0.0,141,71,17,2892.2548294067383,8.78143310546875,pendigits,26
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.1282076843554628,0.9940161608028704,1,1,1,7581.50839805603,3.841876983642578,pendigits,26
classic,0.86,0.8593939393939394,0.859012200539324,0.846369122177664,0.9333628953077536,,0.0,0.0,137,69,21,3021.89302444458,12.983560562133787,pendigits,27
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0024956430370781,0.993409736858192,1,1,1,7496.119737625122,3.61490249633789,pendigits,27
classic,0.87,0.8712121212121211,0.8691365959461935,0.8566501192727597,0.9289472261034304,,0.0,0.0,133,67,19,2992.565870285034,12.186288833618164,pendigits,28
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.030597933528162,0.9930878834533888,1,1,1,7524.827003479004,5.817174911499023,pendigits,28
classic,0.94,0.9386868686868686,0.9368903964747956,0.9345511453392216,0.9765374363464252,,0.0,0.0,133,67,21,2930.690050125122,11.499881744384766,pendigits,29
metacog,0.11,0.1,0.0198198198198198,0.0,0.5,,0.0045814906622955,0.9972857049390896,1,1,1,7686.506509780884,4.103660583496094,pendigits,29
classic,0.94,0.9364646464646464,0.9372039700701028,0.9336673677156604,0.9708445181535068,,0.0,0.0,131,66,16,2797.4302768707275,11.360645294189451,pendigits,30
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0045814906622955,0.996010806103692,1,1,1,7691.478729248047,3.523588180541992,pendigits,30
classic,0.87,0.8680808080808081,0.86790339931826,0.8567300973471419,0.9473550909140798,,0.0,0.0,147,74,21,3253.925085067749,12.369632720947266,pendigits,31
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0496196547178001,0.9932549978205598,1,1,1,7590.920686721802,3.838062286376953,pendigits,31
classic,0.84,0.8392424242424242,0.8361211493820189,0.8242859030921393,0.9158565289267536,,0.0,0.0,135,68,18,2865.1301860809326,12.099981307983398,pendigits,32
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.1870693476896668,0.9950248319034124,1,1,1,7571.084260940552,5.232095718383789,pendigits,32
classic,0.85,0.85010101010101,0.8478368817882884,0.8347461451248869,0.9166000173359724,,0.0,0.0,135,68,15,3240.052938461304,13.642549514770508,pendigits,33
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.2623368225028105,0.996517058308216,1,1,1,7661.670923233032,4.262447357177734,pendigits,33
classic,0.9,0.8982070707070708,0.8985049691189145,0.8903902606018936,0.9431907568087344,,0.0,0.0,141,71,20,3368.532657623291,8.658885955810547,pendigits,34
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0830963705385151,0.9930231270488042,1,1,1,7706.394672393799,4.561185836791992,pendigits,34
classic,0.9,0.9012626262626264,0.9003643146461829,0.8893712237538123,0.9563644639841512,,0.0,0.0,137,69,18,2999.479293823242,11.372089385986328,pendigits,35
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.2623368225028105,0.9948935393713062,1,1,1,7724.353075027466,4.281759262084961,pendigits,35
classic,0.85,0.848989898989899,0.8434966839519941,0.8349687004934796,0.9375929416075972,,0.0,0.0,141,71,21,2974.2095470428467,13.604402542114258,pendigits,36
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0496196547178001,0.9942574101054455,1,1,1,7640.39134979248,4.631757736206055,pendigits,36
classic,0.89,0.8943181818181818,0.8924030431810752,0.8787847017697832,0.956933700194936,,0.0,0.0,139,70,21,2819.1936016082764,9.858369827270508,pendigits,37
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0024956430370781,0.9942170762648626,1,1,1,7637.505054473877,4.242181777954102,pendigits,37
classic,0.85,0.8463383838383839,0.8498419304480684,0.8334270581342275,0.9417101071525228,,0.0,0.0,127,64,18,2946.627855300904,8.873462677001953,pendigits,38
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0024956430370781,0.9533796068447916,1,1,1,7680.001735687256,6.107091903686523,pendigits,38
classic,0.92,0.9209090909090908,0.917844611528822,0.91161757094759,0.9616950826950827,,0.0,0.0,123,62,21,3003.0412673950195,6.820201873779297,pendigits,39
metacog,0.11,0.1,0.0198198198198198,0.0,0.5,,0.000600321282495,0.9943232027834786,1,1,1,7565.8979415893555,2.2161006927490234,pendigits,39
classic,0.88,0.8799494949494949,0.8774909508911393,0.8670597450471613,0.9394598210777986,,0.0,0.0,145,73,20,3346.0769653320312,13.4735107421875,pendigits,40
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.2623368225028105,0.9938787152075216,1,1,1,7630.44548034668,4.35948371887207,pendigits,40
classic,0.98,0.9788888888888888,0.9788544891640866,0.9778618371778994,0.9883394383394384,,0.0,0.0,137,69,20,3102.4086475372314,12.247562408447266,pendigits,41
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.2224575240901101,0.9949644185671572,1,1,1,7795.624256134033,4.380464553833008,pendigits,41
classic,0.8,0.7978787878787879,0.7934268856283933,0.7789291957214992,0.893758678119633,,0.0,0.0,123,62,16,2641.125202178955,11.291980743408203,pendigits,42
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0260139462196942,0.9954042447666136,1,1,1,7603.117942810059,4.407882690429688,pendigits,42
classic,0.87,0.8657070707070706,0.866569619235254,0.8561252524327247,0.954008658008658,,0.0,0.0,127,64,20,2970.25465965271,11.430501937866213,pendigits,43
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.1870693476896668,0.9935787635966647,1,1,1,7516.188144683838,4.130840301513672,pendigits,43
classic,0.86,0.8564141414141414,0.859596132468659,0.8458891506000271,0.9330430769733712,,0.0,0.0,131,66,18,2213.8776779174805,7.519721984863281,pendigits,44
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0058309881156488,0.9508487006986842,1,1,1,5447.133779525757,2.21109390258789,pendigits,44
classic,0.95,0.9493181818181816,0.9484962406015038,0.9449082329708256,0.9718935231435232,,0.0,0.0,135,68,17,2287.0397567749023,7.599830627441406,pendigits,45
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0,0.9946009361259874,1,1,1,5306.500673294067,2.184152603149414,pendigits,45
classic,0.82,0.8126515151515152,0.8060973813282335,0.8014088967558901,0.9021898564884336,,0.0,0.0,139,70,21,2453.593969345093,6.256580352783203,pendigits,46
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0650206087473442,0.9935958621147446,1,1,1,5296.161890029907,3.002405166625977,pendigits,46
classic,0.9,0.9042424242424244,0.9006259448512781,0.8906976228123933,0.9574857894914076,,0.0,0.0,129,65,20,2268.1725025177,10.60175895690918,pendigits,47
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0496196547178001,0.9943340769893542,1,1,1,5215.296030044556,3.825902938842773,pendigits,47
classic,0.84,0.8353787878787878,0.8392797903850535,0.8243302671976069,0.9248725472405248,,0.0,0.0,133,67,21,2122.964859008789,6.211996078491211,pendigits,48
metacog,0.12,0.1,0.0214285714285714,0.0,0.5,,0.0024956430370781,0.9945193282096424,1,1,1,5240.562438964844,2.183675765991211,pendigits,48
classic,0.86,0.8627272727272727,0.8622313359155465,0.8449390090943201,0.929733798660765,,0.0,0.0,145,73,21,2193.7081813812256,11.230707168579102,pendigits,49
metacog,0.11,0.1,0.0198198198198198,0.0,0.5,,0.0021259181426961,0.9950325156389844,1,1,1,5207.318544387817,2.125263214111328,pendigits,49
classic,0.94,0.9413265306122448,0.9420993652492704,0.931136349729472,0.9804127930241864,,0.0,0.0,79,40,21,5435.720443725586,10.308027267456056,segment,0
metacog,0.16,0.1428571428571428,0.0394088669950738,0.0,0.5,,0.4228948914624839,0.999362578422318,1,1,1,26012.104272842407,4.201173782348633,segment,0
classic,0.96,0.9612244897959183,0.960984393757503,0.953738552047341,0.987279283806546,,0.0,0.0,73,37,21,5219.512939453125,10.236978530883787,segment,1
metacog,0.16,0.1428571428571428,0.0394088669950738,0.0,0.5,,0.3758595212132675,0.9992971742220984,1,1,1,26071.696758270264,4.212141036987305,segment,1
classic,0.86,0.8649659863945578,0.8654827315541601,0.8369160934428163,0.9417797467824338,,0.0,0.0,69,35,21,5010.792970657349,10.543584823608398,segment,2
metacog,0.16,0.1428571428571428,0.0394088669950738,0.0,0.5,,0.4190310334821857,0.9995590009869784,1,1,1,26154.245615005493,4.630088806152344,segment,2
classic,0.95,0.9522108843537416,0.9522809000005884,0.9418563987137024,0.9813395823445656,,0.0,0.0,79,40,21,4636.78240776062,10.19287109375,segment,3
metacog,0.16,0.1428571428571428,0.0394088669950738,0.0,0.5,,0.0129036258507745,0.9999035959823824,1,1,1,26165.1418209076,7.0552825927734375,segment,3
classic,0.93,0.9331632653061224,0.9324699611645424,0.91879898154807,0.9707669346808492,,0.0,0.0,77,39,21,5184.947729110718,9.81426239013672,segment,4
metacog,0.16,0.1428571428571428,0.0394088669950738,0.0,0.5,,0.5785529074035128,0.9986218419379336,1,1,1,26197.42226600647,2.198457717895508,segment,4
classic,0.95,0.9523809523809524,0.9502539564831,0.94230999593597,0.971121526397247,,0.0,0.0,75,38,21,5175.968885421753,11.304855346679688,segment,5
metacog,0.15,0.1428571428571428,0.0372670807453416,0.0,0.5,,0.5499951450139091,0.9995422887763266,1,1,1,25559.00931358337,4.231452941894531,segment,5
classic,0.93,0.9326530612244898,0.9335020981572706,0.9185938867435728,0.9696878751500602,,0.0,0.0,69,35,21,5148.038387298584,10.847806930541992,segment,6
metacog,0.15,0.1428571428571428,0.0372670807453416,0.0,0.5,,0.4190310334821857,0.9992123908303702,1,1,1,26369.069576263428,4.214048385620117,segment,6
classic,0.93,0.9333333333333332,0.9315314656328482,0.9186223063195004,0.9604674973437652,,0.0,0.0,75,38,21,5133.3558559417725,10.066986083984377,segment,7
metacog,0.15,0.1428571428571428,0.0372670807453416,0.0,0.5,,0.4980464646367701,0.9986199766392144,1,1,1,26022.79019355774,4.601955413818359,segment,7
classic,0.93,0.928937728937729,0.930405385542523,0.9196231918925696,0.9635725059254472,,0.0,0.0,83,42,21,5186.406373977661,10.88237762451172,segment,8
metacog,0.15,0.1428571428571428,0.0372670807453416,0.0,0.5,,0.2854097545580232,0.9994452369483804,1,1,1,25580.25097846985,4.1713714599609375,segment,8
classic,0.91,0.9139259549973836,0.9128096474036408,0.895166963460736,0.954961355679154,,0.0,0.0,77,39,21,5130.295753479004,10.123491287231444,segment,9
metacog,0.16,0.1428571428571428,0.0394088669950738,0.0,0.5,,0.3071799741019244,0.9989749337572053,1,1,1,25673.681497573853,4.179000854492188,segment,9
classic,0.97,0.971343537414966,0.971343537414966,0.9649778192855476,0.9894184127139228,,0.0,0.0,79,40,21,5178.518772125244,7.573366165161133,segment,10
metacog,0.16,0.1428571428571428,0.0394088669950738,0.0,0.5,,0.4774262203727955,0.9994216776314312,1,1,1,26569.546937942505,4.180431365966797,segment,10
classic,0.93,0.9318027210884354,0.9327419583259404,0.9191310447841832,0.965250786361056,,0.0,0.0,77,39,21,5105.985641479492,10.176420211791992,segment,11
metacog,0.16,0.1428571428571428,0.0394088669950738,0.0,0.5,,0.542780709994237,0.9988362753013316,1,1,1,25803.90763282776,4.18400764465332,segment,11
classic,0.91,0.914625850340136,0.916651104886399,0.8960849020472814,0.955187051564812,,0.0,0.0,75,38,21,5084.802627563477,10.31494140625,segment,12
metacog,0.16,0.1428571428571428,0.0394088669950738,0.0,0.5,,0.6488800682976643,0.999192790511082,1,1,1,25355.31234741211,4.267692565917969,segment,12
classic,0.96,0.9624149659863946,0.9630269670592252,0.9536378023067456,0.9826283304019284,,0.0,0.0,73,37,21,5232.674360275269,11.40594482421875,segment,13
metacog,0.16,0.1428571428571428,0.0394088669950738,0.0,0.5,,0.3375950089108288,0.999054533831206,1,1,1,25710.70671081543,4.274606704711914,segment,13
classic,0.95,0.9522108843537416,0.9533254881260602,0.9418089367143044,0.9716462166261854,,0.0,0.0,81,41,21,5112.230062484741,10.36214828491211,segment,14
metacog,0.16,0.1428571428571428,0.0394088669950738,0.0,0.5,,0.2224575240901101,0.9986957258004104,1,1,1,25429.9099445343,4.2057037353515625,segment,14
classic,0.94,0.9428571428571428,0.9407715131535248,0.9304144838663064,0.9654072406829614,,0.0,0.0,71,36,21,4968.149185180664,9.992361068725586,segment,15
metacog,0.15,0.1428571428571428,0.0372670807453416,0.0,0.5,,0.4228948914624839,0.9989982540754736,1,1,1,25817.74044036865,5.002498626708984,segment,15
classic,0.94,0.9421768707482991,0.9424734966289072,0.9300642211668964,0.9657760778730096,,0.0,0.0,83,42,21,4863.871097564697,9.992599487304688,segment,16
metacog,0.15,0.1428571428571428,0.0372670807453416,0.0,0.5,,0.0379854917513664,0.999235649130342,1,1,1,26562.83688545227,5.159854888916016,segment,16
classic,0.93,0.9333333333333332,0.9307539682539682,0.9190516694213836,0.9625331936488124,,0.0,0.0,77,39,21,5147.964477539063,9.88626480102539,segment,17
