mode,accuracy,balanced_accuracy,f1_macro,mcc,roc_auc,pr_auc,avg_ns,avg_ts,nodes,leaves,depth,train_ms,infer_ms,dataset,fold,theta_accept,theta_reject,gamma
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.10808918016984967,0.9836413568501193,1,1,1,1819.4983005523682,0.4220008850097656,wine,1,0.35,0.07,0.5
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.12637829618825452,0.9628190126221114,1,1,1,1821.4614391326904,0.46443939208984375,wine,2,0.35,0.07,0.5
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,1794.6174144744873,0.4055500030517578,wine,3,0.35,0.07,0.5
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,1820.3325271606445,0.6060600280761719,wine,4,0.35,0.07,0.5
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.16888261642988234,0.996438889669009,1,1,1,19736.290454864502,2.2439956665039062,breast_cancer,0,0.35,0.07,0.5
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.17301101243890643,0.9800388511449721,1,1,1,19927.541971206665,1.7726421356201172,breast_cancer,1,0.35,0.07,0.5
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,19768.208265304565,1.222848892211914,breast_cancer,2,0.35,0.07,0.5
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,51539.79992866516,1.5053749084472656,breast_cancer,3,0.35,0.07,0.5
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.26773643154259474,0.9718729874477393,1,1,1,20093.92762184143,1.1911392211914062,breast_cancer,4,0.35,0.07,0.5
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,6760.184764862061,5.677461624145508,adult,0,0.35,0.07,0.5
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.5913325804630153,0.3450790513833992,0.6867096625830987,0.99993115173406,5,3,3,9842.272520065308,5.603790283203125,adult,1,0.35,0.07,0.5
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6968.717813491821,4.52113151550293,adult,2,0.35,0.07,0.5
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,7485.179662704468,4.990577697753906,adult,3,0.35,0.07,0.5
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,7292.210340499878,5.889177322387695,adult,4,0.35,0.07,0.5
metacog,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6123724356957945,0.8333333333333334,,0.5087148216635994,0.9931689782126119,3,2,2,633.9316368103027,0.47779083251953125,iris,0,0.35,0.1,0.0
metacog,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6123724356957945,0.8333333333333334,,0.5053783704402405,0.9846235543341044,3,2,2,465.90399742126465,0.6213188171386719,iris,1,0.35,0.1,0.0
metacog,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6123724356957945,0.8333333333333334,,0.5003001606412475,0.9925327311980254,3,2,2,503.5243034362793,0.8599758148193359,iris,2,0.35,0.1,0.0
metacog,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6123724356957945,0.8333333333333334,,0.5053783704402405,0.9923855873540359,3,2,2,494.640588760376,0.6444454193115234,iris,3,0.35,0.1,0.0
metacog,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.9166666666666666,,0.4295544454919649,0.9728009417627567,5,3,3,670.1939105987549,0.49233436584472656,iris,4,0.35,0.1,0.0
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,2105.311155319214,0.44798851013183594,wine,0,0.35,0.1,0.0
metacog,0.5555555555555556,0.5523809523809523,0.4666666666666666,0.38370849227674275,0.7267538017538017,,0.10820492580432357,0.991473694230434,3,2,2,4455.448627471924,1.0480880737304688,wine,1,0.35,0.1,0.0
metacog,0.6111111111111112,0.6,0.5185185185185185,0.5167423893288018,0.7494949494949495,,0.3774030947679678,0.9761711209664234,5,3,3,4429.218292236328,0.5311965942382812,wine,2,0.35,0.1,0.0
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,2093.487024307251,0.7965564727783203,wine,3,0.35,0.1,0.0
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,2057.3670864105225,0.44274330139160156,wine,4,0.35,0.1,0.0
metacog,0.9473684210526315,0.9487012987012987,0.9449275362318841,0.8904905361044291,0.9512987012987013,0.9514896867838044,0.21358133163914025,0.9888872175996579,5,3,3,55985.56113243103,1.4650821685791016,breast_cancer,0,0.35,0.1,0.0
metacog,0.9824561403508771,0.9772727272727273,0.981329839502129,0.9633432944855655,0.9772727272727273,0.9722222222222222,0.2977781401192274,0.9858737888548949,5,3,3,56629.83965873718,1.4214515686035156,breast_cancer,1,0.35,0.1,0.0
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,22728.597402572632,1.203298568725586,breast_cancer,2,0.35,0.1,0.0
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4142019566762563,0.9709976809823655,5,3,3,56893.8045501709,3.7882328033447266,breast_cancer,3,0.35,0.1,0.0
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.3303387131174819,0.959075996239208,5,3,3,53979.47669029236,1.4159679412841797,breast_cancer,4,0.35,0.1,0.0
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,6413.750171661377,4.30607795715332,adult,0,0.35,0.1,0.0
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.44062217910693524,0.8797266491742846,7,4,4,12158.071756362915,5.100488662719727,adult,1,0.35,0.1,0.0
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6295.748472213745,6.304264068603516,adult,2,0.35,0.1,0.0
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,1.0,3,2,2,6198.808670043945,5.12385368347168,adult,3,0.35,0.1,0.0
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,5986.906051635742,4.334688186645508,adult,4,0.35,0.1,0.0
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,272.5231647491455,0.7345676422119141,iris,0,0.35,0.1,0.1
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,446.5796947479248,0.66375732421875,iris,1,0.35,0.1,0.1
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,268.3420181274414,0.3902912139892578,iris,2,0.35,0.1,0.1
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,286.01813316345215,0.36835670471191406,iris,3,0.35,0.1,0.1
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,257.53068923950195,0.42366981506347656,iris,4,0.35,0.1,0.1
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,2090.451955795288,0.8420944213867188,wine,0,0.35,0.1,0.1
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.10808918016984967,0.9836413568501193,1,1,1,2060.697317123413,0.8940696716308594,wine,1,0.35,0.1,0.1
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.12637829618825452,0.9628190126221114,1,1,1,2211.503028869629,0.4258155822753906,wine,2,0.35,0.1,0.1
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,2070.188283920288,0.42700767517089844,wine,3,0.35,0.1,0.1
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,2180.6652545928955,0.43201446533203125,wine,4,0.35,0.1,0.1
metacog,0.9473684210526315,0.9487012987012987,0.9449275362318841,0.8904905361044291,0.9512987012987013,0.9514896867838044,0.2128605955282232,0.9904241124341877,5,3,3,56199.612855911255,1.508474349975586,breast_cancer,0,0.35,0.1,0.1
metacog,0.9824561403508771,0.9772727272727273,0.981329839502129,0.9633432944855655,0.9772727272727273,0.9722222222222222,0.2972640601417964,0.9858737888548949,5,3,3,56150.47883987427,1.54876708984375,breast_cancer,1,0.35,0.1,0.1
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,22253.27229499817,1.3740062713623047,breast_cancer,2,0.35,0.1,0.1
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,56926.669120788574,1.5957355499267578,breast_cancer,3,0.35,0.1,0.1
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.32420614859132296,0.9799090550488756,5,3,3,54558.69150161743,3.3676624298095703,breast_cancer,4,0.35,0.1,0.1
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,6497.382164001465,4.3849945068359375,adult,0,0.35,0.1,0.1
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.4402523890379214,0.8766580354991211,7,4,4,12288.699865341187,7.315158843994141,adult,1,0.35,0.1,0.1
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6195.734024047852,4.836320877075195,adult,2,0.35,0.1,0.1
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,6246.450185775757,4.308462142944336,adult,3,0.35,0.1,0.1
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6195.600748062134,4.291772842407227,adult,4,0.35,0.1,0.1
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,263.0138397216797,0.35834312438964844,iris,0,0.35,0.1,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,446.8560218811035,0.7014274597167969,iris,1,0.35,0.1,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,259.6745491027832,0.3552436828613281,iris,2,0.35,0.1,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,286.59939765930176,0.38242340087890625,iris,3,0.35,0.1,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,268.24259757995605,0.3578662872314453,iris,4,0.35,0.1,0.15
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,2088.317394256592,0.7250308990478516,wine,0,0.35,0.1,0.15
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.10808918016984967,0.9836413568501193,1,1,1,2057.4257373809814,0.4277229309082031,wine,1,0.35,0.1,0.15
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.12637829618825452,0.9628190126221114,1,1,1,2251.6884803771973,0.46181678771972656,wine,2,0.35,0.1,0.15
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,1999.511480331421,0.9832382202148438,wine,3,0.35,0.1,0.15
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,2204.1280269622803,0.4906654357910156,wine,4,0.35,0.1,0.15
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.16888261642988234,0.996438889669009,1,1,1,21905.17568588257,1.155853271484375,breast_cancer,0,0.35,0.1,0.15
metacog,0.9824561403508771,0.9772727272727273,0.981329839502129,0.9633432944855655,0.9772727272727273,0.9722222222222222,0.2972640601417964,0.9858737888548949,5,3,3,56011.71684265137,2.2134780883789062,breast_cancer,1,0.35,0.1,0.15
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,21557.1346282959,1.4004707336425781,breast_cancer,2,0.35,0.1,0.15
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,57948.9631652832,1.4772415161132812,breast_cancer,3,0.35,0.1,0.15
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.32420614859132296,0.9799090550488756,5,3,3,56269.30832862854,1.506805419921875,breast_cancer,4,0.35,0.1,0.15
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,6983.430624008179,7.016658782958984,adult,0,0.35,0.1,0.15
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.4402523890379214,0.8766580354991211,7,4,4,12950.218200683594,5.253076553344727,adult,1,0.35,0.1,0.15
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6823.882102966309,5.271434783935547,adult,2,0.35,0.1,0.15
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,6416.186571121216,4.661083221435547,adult,3,0.35,0.1,0.15
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6429.773569107056,4.517316818237305,adult,4,0.35,0.1,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,310.08005142211914,0.7827281951904297,iris,0,0.35,0.1,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,419.7227954864502,0.3647804260253906,iris,1,0.35,0.1,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,266.2158012390137,0.3745555877685547,iris,2,0.35,0.1,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,288.0685329437256,0.36454200744628906,iris,3,0.35,0.1,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,278.4106731414795,0.3619194030761719,iris,4,0.35,0.1,0.2
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,2141.458511352539,0.8087158203125,wine,0,0.35,0.1,0.2
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.10808918016984967,0.9836413568501193,1,1,1,2215.5494689941406,0.44155120849609375,wine,1,0.35,0.1,0.2
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.12637829618825452,0.9628190126221114,1,1,1,2107.9041957855225,0.4413127899169922,wine,2,0.35,0.1,0.2
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,1990.4999732971191,0.45037269592285156,wine,3,0.35,0.1,0.2
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,2237.6914024353027,0.8335113525390625,wine,4,0.35,0.1,0.2
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.16888261642988234,0.996438889669009,1,1,1,22066.974878311157,1.3766288757324219,breast_cancer,0,0.35,0.1,0.2
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.17301101243890643,0.9800388511449721,1,1,1,21504.273176193237,2.3009777069091797,breast_cancer,1,0.35,0.1,0.2
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,21858.810901641846,1.2590885162353516,breast_cancer,2,0.35,0.1,0.2
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,57197.824239730835,1.4989376068115234,breast_cancer,3,0.35,0.1,0.2
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.32420614859132296,0.9799090550488756,5,3,3,58577.79598236084,1.520395278930664,breast_cancer,4,0.35,0.1,0.2
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,6962.864398956299,5.593538284301758,adult,0,0.35,0.1,0.2
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.4402523890379214,0.8766580354991211,7,4,4,13921.944856643677,9.685993194580078,adult,1,0.35,0.1,0.2
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6946.094512939453,4.61888313293457,adult,2,0.35,0.1,0.2
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,7085.034608840942,4.496335983276367,adult,3,0.35,0.1,0.2
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,7117.756128311157,4.616260528564453,adult,4,0.35,0.1,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,274.37567710876465,0.3619194030761719,iris,0,0.35,0.1,0.3
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,262.7520561218262,0.42629241943359375,iris,1,0.35,0.1,0.3
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,275.77924728393555,0.4754066467285156,iris,2,0.35,0.1,0.3
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,263.5033130645752,0.4417896270751953,iris,3,0.35,0.1,0.3
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,291.492223739624,0.3635883331298828,iris,4,0.35,0.1,0.3
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,1986.0966205596924,0.8330345153808594,wine,0,0.35,0.1,0.3
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.10808918016984967,0.9836413568501193,1,1,1,2036.1931324005127,0.7073879241943359,wine,1,0.35,0.1,0.3
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.12637829618825452,0.9628190126221114,1,1,1,2156.555652618408,0.61798095703125,wine,2,0.35,0.1,0.3
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,2281.4643383026123,0.8130073547363281,wine,3,0.35,0.1,0.3
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,2098.989248275757,0.4277229309082031,wine,4,0.35,0.1,0.3
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.16888261642988234,0.996438889669009,1,1,1,21028.22494506836,1.1496543884277344,breast_cancer,0,0.35,0.1,0.3
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.17301101243890643,0.9800388511449721,1,1,1,20379.21643257141,2.1784305572509766,breast_cancer,1,0.35,0.1,0.3
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,21961.148738861084,1.1987686157226562,breast_cancer,2,0.35,0.1,0.3
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,54935.667514801025,1.5158653259277344,breast_cancer,3,0.35,0.1,0.3
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.32420614859132296,0.9799090550488756,5,3,3,54989.70317840576,1.5561580657958984,breast_cancer,4,0.35,0.1,0.3
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,6188.146114349365,4.291296005249023,adult,0,0.35,0.1,0.3
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.5913325804630153,0.3450790513833992,0.6867096625830987,0.99993115173406,5,3,3,8853.611707687378,4.55164909362793,adult,1,0.35,0.1,0.3
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6004.780292510986,4.283666610717773,adult,2,0.35,0.1,0.3
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,5983.3221435546875,4.29844856262207,adult,3,0.35,0.1,0.3
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6008.906364440918,4.339456558227539,adult,4,0.35,0.1,0.3
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,258.0304145812988,0.6923675537109375,iris,0,0.35,0.1,0.4
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,257.54547119140625,0.3840923309326172,iris,1,0.35,0.1,0.4
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,258.4702968597412,0.6849765777587891,iris,2,0.35,0.1,0.4
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,246.85359001159668,0.34427642822265625,iris,3,0.35,0.1,0.4
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,278.87773513793945,0.34236907958984375,iris,4,0.35,0.1,0.4
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,2009.2408657073975,0.408172607421875,wine,0,0.35,0.1,0.4
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.10808918016984967,0.9836413568501193,1,1,1,2000.5979537963867,0.4181861877441406,wine,1,0.35,0.1,0.4
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.12637829618825452,0.9628190126221114,1,1,1,2174.6275424957275,0.8211135864257812,wine,2,0.35,0.1,0.4
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,2194.54026222229,0.42819976806640625,wine,3,0.35,0.1,0.4
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,2112.3318672180176,0.4227161407470703,wine,4,0.35,0.1,0.4
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.16888261642988234,0.996438889669009,1,1,1,20858.867645263672,1.1866092681884766,breast_cancer,0,0.35,0.1,0.4
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.17301101243890643,0.9800388511449721,1,1,1,20209.03491973877,1.2218952178955078,breast_cancer,1,0.35,0.1,0.4
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,21849.71809387207,1.2209415435791016,breast_cancer,2,0.35,0.1,0.4
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,54457.810163497925,1.5993118286132812,breast_cancer,3,0.35,0.1,0.4
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.26773643154259474,0.9718729874477393,1,1,1,21153.507947921753,1.2214183807373047,breast_cancer,4,0.35,0.1,0.4
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,6591.7863845825195,4.634618759155273,adult,0,0.35,0.1,0.4
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.5913325804630153,0.3450790513833992,0.6867096625830987,0.99993115173406,5,3,3,10512.57038116455,5.520343780517578,adult,1,0.35,0.1,0.4
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6493.802070617676,5.2013397216796875,adult,2,0.35,0.1,0.4
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,6454.500913619995,8.23521614074707,adult,3,0.35,0.1,0.4
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6363.384485244751,7.563591003417969,adult,4,0.35,0.1,0.4
